500 201580
160 171656
500 201820
160 171612
160 171804
390 191108
390 191436
390 191368
390 191468
390 191488
270 181144
270 181852
270 181136
270 181276
270 181052
150 170888
150 168676
150 171068
150 170920
150 168896
380 191548
380 191516
380 191364
380 189320
380 191828
600 207684
600 209860
260 181204
600 210264
260 179284
600 209888
260 181588
600 208524
260 181244
260 179236
490 201764
490 202392
140 169616
490 201804
140 168960
490 202088
140 168748
490 201788
140 169032
140 169436
370 189360
370 189324
370 189924
370 191944
370 189472
250 179848
250 179016
250 181264
250 179100
250 179044
480 201660
480 199556
130 168932
480 202324
130 168980
480 201612
130 168756
480 202180
130 167248
130 167580
90 165228
90 164408
90 165336
90 165412
90 165452
360 187272
360 187772
360 189992
360 189340
360 189844
590 209744
590 208532
240 177284
590 207820
240 179252
590 210292
240 179752
590 207612
240 179560
240 179568
470 202408
470 201620
120 166680
470 201616
120 166796
470 199728
120 166824
470 201744
120 166712
120 167524
80 164620
80 164844
80 164900
80 164820
80 164636
350 187464
350 189960
350 187420
350 187460
350 188024
580 208444
580 207824
230 177264
580 207664
230 177144
580 208424
230 179072
580 207600
230 179164
230 176816
460 200008
460 201716
110 167524
460 201792
110 166832
460 199596
110 167424
460 199700
110 166824
110 166776
70 163440
70 165420
70 164696
70 165212
70 163308
340 187428
340 188032
340 187328
340 187992
340 187828
570 208480
570 208532
220 177176
570 210616
220 177028
570 207932
220 177104
570 207724
220 177020
220 177120
450 198004
450 199436
100 164876
450 197764
100 166632
450 199780
100 167440
450 199516
100 164432
100 167420
60 161028
60 163308
60 162592
60 163352
60 163228
330 185744
330 185748
330 185368
330 185812
330 185932
560 206460
560 205748
210 175536
560 205704
210 177828
560 206524
210 177092
560 205636
210 174856
210 175132
440 198276
440 198228
440 197440
440 198072
440 199540
50 139356
50 139288
50 138852
50 140552
50 138804
320 185300
320 185960
320 185492
320 185260
320 185212
550 206180
550 206432
200 174996
550 203796
200 174744
550 206520
200 175156
550 206224
200 175072
200 175756
430 195508
430 195672
430 195540
430 195252
430 198216
40 65700
40 65648
40 65696
40 65640
40 65720
310 183152
310 185340
310 183180
