360 4.31
360 4.31
360 4.33
360 4.31
360 4.31
240 1.17
240 1.18
240 1.17
240 1.17
240 1.18
120 0.12
120 0.12
120 0.12
120 0.12
120 0.12
580 19.62
580 19.65
580 19.51
580 19.61
580 19.61
80 0.04
80 0.03
80 0.03
80 0.03
80 0.04
460 9.46
460 9.46
460 9.45
460 9.43
460 9.36
340 3.59
340 3.58
340 3.58
340 3.58
340 3.58
220 0.88
220 0.87
220 0.89
220 0.88
220 0.89
100 0.07
100 0.07
100 0.07
100 0.07
100 0.07
560 17.56
560 17.57
560 17.55
560 17.50
560 17.54
60 0.01
60 0.01
60 0.01
60 0.01
60 0.02
440 8.16
440 8.16
440 8.11
440 8.15
440 8.15
320 2.96
320 2.95
320 2.92
320 2.94
320 2.94
200 0.65
200 0.64
200 0.65
200 0.66
200 0.65
540 15.52
540 15.61
540 15.59
540 15.63
540 15.64
40 0.01
40 0.01
40 0.01
40 0.01
40 0.01
420 7.11
420 7.07
420 7.06
420 7.07
420 7.05
300 2.39
300 2.39
300 2.41
300 2.39
300 2.41
520 13.85
520 13.82
180 0.46
520 13.73
180 0.46
520 13.83
180 0.46
520 13.83
180 0.44
180 0.45
20 0.00
20 0.00
20 0.00
20 0.01
20 0.00
400 6.03
400 6.04
400 6.06
400 6.05
400 6.04
280 1.92
280 1.93
280 1.92
280 1.92
280 1.93
500 12.19
500 12.19
160 0.31
500 12.21
160 0.31
500 12.14
160 0.31
500 12.20
160 0.31
160 0.31
380 5.12
380 5.13
380 5.14
380 5.14
380 5.13
600 21.91
600 21.92
260 1.50
600 21.99
260 1.48
600 21.96
260 1.53
600 21.91
260 1.53
260 1.52
140 0.21
140 0.20
140 0.21
140 0.21
140 0.21
480 10.70
480 10.74
480 10.75
480 10.76
480 10.74
725 39.40
725 39.77
725 39.39
725 39.73
725 39.73
650 27.71
650 27.75
650 27.76
650 28.01
650 27.99
750 43.97
750 44.38
750 44.42
750 43.94
750 43.96
675 31.61
675 31.37
675 31.60
675 31.37
675 31.64
775 48.95
775 48.93
775 49.38
600 21.76
775 49.34
600 21.76
775 48.93
600 21.60
600 21.58
600 21.80
700 35.36
700 35.35
700 35.65
700 35.37
700 35.66
625 24.74
625 24.53
800 54.02
625 24.75
800 54.53
625 24.75
800 54.03
625 24.78
800 54.55
800 54.00
775 49.39
775 48.92
775 48.90
600 21.75
775 49.39
600 21.53
775 48.87
600 21.54
600 21.65
600 21.82
700 35.69
700 35.37
700 35.66
700 35.41
700 35.36
625 24.51
625 24.79
800 54.04
625 24.51
800 54.45
625 24.52
800 54.52
625 24.76
800 54.03
800 54.58
725 39.74
725 39.73
725 39.38
725 39.70
725 39.43
650 27.97
650 27.72
650 28.00
650 27.71
650 27.74
750 44.30
750 43.92
750 43.91
750 44.34
750 43.94
675 31.66
675 31.38
675 31.63
675 31.63
675 31.59


60 0.01
200 2.39
200 2.40
200 2.40
200 2.39
200 2.39
40 0.01
40 0.01
40 0.01
40 0.01
40 0.01
300 576.81
180 0.64
180 0.64
180 0.64
180 0.64
180 0.64
20 0.00
20 0.00
20 0.00
20 0.01
20 0.00
280 101.65
280 101.55
280 101.62
280 101.71
280 101.60
160 0.35
160 0.36
160 0.35
160 0.35
160 0.35
260 539.08
260 538.99
260 539.37
260 539.30
260 539.30
140 0.24
140 0.24
140 0.24
140 0.24
140 0.24
240 7.04
240 7.05
240 7.02
240 7.05
240 7.04
120 0.13
120 0.13
120 0.13
120 0.13
120 0.13
80 0.04
80 0.04
80 0.04
80 0.04
80 0.04
220 8.19
220 8.21
220 8.18
220 8.19
220 8.21
100 0.07
100 0.08
100 0.08
100 0.07
100 0.08
60 0.02
60 0.02
60 0.02
60 0.02


160 3.25
160 3.23
160 3.24
160 3.26
160 3.24
100 0.10
100 0.10
100 0.10
100 0.10
100 0.10
80 0.04
80 0.04
80 0.04
80 0.04
80 0.04
180 49.82
180 49.79
180 49.81
180 49.81
180 49.74
20 0.00
20 0.00
20 0.00
20 0.00
20 0.00
120 0.19
120 0.19
120 0.19
120 0.19
120 0.19
200 572.80
40 0.01
40 0.01
40 0.01
40 0.01
40 0.01
140 0.76
140 0.76
140 0.76
140 0.76
140 0.76
60 0.02
60 0.02
60 0.01
60 0.01
60 0.01


20 0.00
20 0.00
20 0.00
20 0.00
20 0.00
120 0.63
120 0.63
120 0.63
120 0.62
120 0.63
40 0.01
40 0.01
40 0.01
40 0.01
40 0.01
140 7.50
140 7.48
140 7.50
140 7.49
140 7.50
60 0.02
60 0.02
60 0.02
60 0.02
60 0.02
160 130.18
160 130.12
160 130.18
160 130.22
160 130.21
100 0.17
100 0.17
100 0.17
100 0.17
100 0.17
80 0.05
80 0.05
80 0.05
80 0.05
80 0.05
180 573.45


