960 6.98
960 6.93
960 6.97
960 7.03
960 7.04
840 4.78
840 4.77
840 4.71
840 4.70
840 4.76
1200 13.69
1200 13.96
1200 13.74
1200 13.71
1200 13.86
720 3.07
720 3.01
380 0.49
720 3.03
380 0.49
720 3.01
380 0.49
720 3.08
380 0.50
380 0.50
600 1.74
600 1.78
260 0.18
600 1.77
260 0.18
600 1.80
260 0.18
600 1.77
260 0.18
260 0.18
140 0.04
140 0.04
140 0.04
140 0.04
140 0.04
1080 9.94
1080 10.09
1080 10.01
1080 10.13
1080 10.07
940 6.60
940 6.68
940 6.63
940 6.61
940 6.53
820 4.34
820 4.38
480 0.91
820 4.35
480 0.91
820 4.40
480 0.92
820 4.40
480 0.90
480 0.89
700 2.77
700 2.78
360 0.43
700 2.75
360 0.43
700 2.80
360 0.43
700 2.80
360 0.43
360 0.43
240 0.14
240 0.15
240 0.15
240 0.15
240 0.15
120 0.03
120 0.03
120 0.03
120 0.03
120 0.02
1180 13.19
1180 13.14
1180 12.99
1180 13.23
1180 13.32
1060 9.61
1060 9.62
1060 9.34
1060 9.61
1060 9.58
920 6.27
920 6.17
580 1.54
920 6.30
580 1.57
920 6.29
580 1.58
920 6.23
580 1.54
580 1.54
800 4.16
800 4.09
460 0.81
800 4.07
460 0.82
800 4.09
460 0.81
800 4.11
460 0.81
460 0.81
340 0.36
340 0.36
340 0.36
340 0.36
340 0.36
220 0.11
220 0.11
220 0.11
220 0.11
220 0.11
100 0.02
100 0.02
100 0.02
100 0.02
100 0.02
1160 12.68
1160 12.69
1160 12.32
1160 12.30
1160 12.31
680 2.52
680 2.59
680 2.56
680 2.56
680 2.50
1040 8.89
1040 8.97
1040 8.97
1040 8.97
1040 8.96
900 5.85
900 5.85
80 0.01
560 1.42
900 5.85
80 0.01
560 1.42
900 5.83
80 0.01
560 1.42
900 5.68
80 0.01
560 1.44
80 0.01
560 1.44
440 0.73
440 0.73
440 0.73
440 0.73
440 0.73
320 0.31
320 0.31
320 0.31
320 0.31
320 0.31
200 0.09
200 0.09
200 0.09
