90 162636
90 163144
90 162548
90 163472
90 163528
90 162656
90 163388
90 162580
90 162740
90 162716
120 193812
80 160560
80 161324
80 160904
80 160992
80 160608
80 160684
80 160516
80 160832
80 161248
80 161068
110 182400
110 182672
110 182552
110 182288
110 182660
110 182496
110 182464
110 182852
110 182420
110 182184
70 160932
70 160944
70 160920
70 160068
70 160504
70 160532
70 160768
70 160548
70 160080
70 160132
100 171156
100 170404
100 170540
100 171088
100 171256
100 170908
100 171056
100 170552
100 170548
100 170608
60 152192
60 152260
60 151420
60 152236
60 151524
60 150648
60 152472
60 152384
60 151984
60 152408
50 133136
50 132604
50 132456
50 132960
50 133044
50 132644
50 132892
50 132508
50 133080
50 133552
40 58836
40 58820
40 58888
40 58928
40 58784
40 58908
40 58816
40 58840
40 58848
40 58804
30 51384
30 55732
30 48948
30 55608
30 55800
30 50856
30 51240
30 55792
30 55672
30 53188
20 39340
20 39376
20 39204
20 39328
20 39340
20 39292
20 39340
20 39340
20 39276
20 39300
10 39336
10 39292
10 39272
10 39276
10 39304
10 39340
10 39208
10 39268
10 37808
10 39356


90 3269996
90 3269996
90 3269996
90 3269996
90 3269996
90 3269996
90 3269996
90 3269996
90 3269996
90 3269996
80 1581924
80 1581924
80 1581924
80 1581924
80 1581924
80 1581924
80 1581924
80 1581924
80 1581924
80 1581924
70 645308
70 645308
70 645308
70 645308
70 645308
70 645308
70 645308
70 645308
70 645308
70 645308
60 221656
60 221656
60 221656
60 221656
60 221656
60 221656
60 221656
60 221656
60 221656
60 221656
50 60572
50 60572
50 60572
50 60572
50 60572
50 60572
50 60572
50 60572
50 60572
50 60572
40 136
40 264
40 264
40 264
40 180
40 264
40 168
40 136
40 404
40 168
30 132
30 268
30 136
30 268
30 168
30 136
30 260
30 380
30 116
30 404
20 124
20 332
20 136
20 300
20 200
20 0
20 164
20 260
20 268
20 128
100 4025564
10 136
10 260
10 132
10 264
10 168
10 268
10 208
10 352
10 268
10 136


