500 464.92
160 108.81
500 473.97
160 107.67
160 108.51
390 341.00
390 334.97
390 334.17
390 339.07
390 340.53
270 219.86
270 220.35
270 219.60
270 220.16
270 219.82
150 94.98
150 93.59
150 94.01
150 94.19
150 95.21
380 335.27
380 332.68
380 330.94
380 333.60
380 335.25
600 581.61
600 578.63
260 206.09
600 586.50
260 204.56
600 581.35
260 204.28
600 586.53
260 205.07
260 202.60
490 462.03
490 452.81
140 80.02
490 456.42
140 79.73
490 459.55
140 79.68
490 452.09
140 80.21
140 80.18
370 325.74
370 329.03
370 328.83
370 327.43
370 324.39
250 202.56
250 201.51
250 202.42
250 201.16
250 200.48
480 451.63
480 455.04
130 67.65
480 446.91
130 68.39
480 451.81
130 68.24
480 451.35
130 67.73
130 68.17
90 27.00
90 26.95
90 27.77
90 27.92
90 27.86
360 315.58
360 313.49
360 315.08
360 314.48
360 316.24
590 569.35
590 568.61
240 190.02
590 575.17
240 186.34
590 569.18
240 187.85
590 573.41
240 189.03
240 186.38
470 449.41
470 450.40
120 62.65
470 444.22
120 62.78
470 444.93
120 62.24
470 443.50
120 62.35
120 63.21
80 21.69
80 21.92
80 21.83
80 21.71
80 21.49
350 302.26
350 305.52
350 307.23
350 304.27
350 301.87
580 564.58
580 565.26
230 185.47
580 565.27
230 185.26
580 564.52
230 183.89
580 556.38
230 182.83
230 184.01
460 433.70
460 432.04
110 56.59
460 436.82
110 56.29
460 432.69
110 55.85
460 438.24
110 56.09
110 55.72
70 15.58
70 15.49
70 15.48
70 14.63
70 15.42
340 293.53
340 289.68
340 292.42
340 294.42
340 288.88
570 559.67
570 560.17
220 171.74
570 562.26
220 173.43
570 561.30
220 173.76
570 559.64
220 171.87
220 174.23
450 416.60
450 424.89
100 42.49
450 422.18
100 42.11
450 424.76
100 44.20
450 425.34
100 44.10
100 42.02
60 6.87
60 7.52
60 7.55
60 7.56
60 7.55
330 284.45
330 278.70
330 283.29
330 281.82
330 282.02
560 547.36
560 549.77
210 161.68
560 548.14
210 163.51
560 544.78
210 162.02
560 548.86
210 162.69
210 161.90
440 407.99
440 408.73
440 409.11
440 410.51
440 408.98
50 4.23
50 4.21
50 4.21
50 4.28
50 4.29
320 270.49
320 269.08
320 272.14
320 270.89
320 268.71
550 532.89
550 532.00
200 149.65
550 532.10
200 151.90
550 532.97
200 150.23
550 529.06
200 152.14
200 151.09
430 389.93
430 395.49
430 391.06
430 387.38
430 391.08
40 1.67
40 1.68
40 1.64
40 1.50
40 1.59
310 253.79
310 257.15
310 255.96
310 257.97
310 253.90
540 510.81
540 520.63
540 510.89
540 526.10
540 513.41
420 379.71
420 382.00
420 379.73
420 373.92
420 380.63
30 0.81
30 0.82
30 0.83
30 0.82
30 0.81
300 242.68
300 246.02
300 245.05
300 245.64
300 244.83
530 508.44
530 510.00
190 136.44
530 503.98
190 134.41
530 506.90
190 136.67
530 507.82
190 134.13
190 137.27
410 368.40
410 369.89
410 365.77
410 367.81
410 361.42
20 0.63
