1120 17.08
1120 17.04
990 11.93
1120 16.05
990 11.77
640 4.37
1120 16.03
990 11.89
640 4.44
1120 15.84
990 11.94
640 4.54
1120 16.24
990 11.70
640 4.40
1120 16.01
990 12.35
640 4.35
1120 16.68
990 11.69
640 4.39
1120 17.25
990 11.66
640 4.36
1120 16.16
990 12.18
640 4.34
990 12.60
640 4.31
640 4.37
1000 12.41
1000 12.81
870 8.73
1000 12.05
40 0.67
870 8.89
520 3.03
1000 11.88
40 0.66
870 8.71
520 3.02
180 1.34
1000 12.62
40 0.68
870 8.93
520 2.92
180 1.42
1000 12.04
40 0.67
870 9.09
520 3.03
180 1.35
1000 11.90
40 0.67
870 9.17
520 3.05
180 1.32
1000 12.76
40 0.67
870 8.56
520 3.09
180 1.40
1000 12.00
40 0.67
870 8.26
520 3.01
180 1.26
1000 12.15
40 0.67
870 9.18
520 3.01
180 1.51
40 0.67
870 8.63
520 3.18
180 1.27
40 0.68
520 3.08
180 1.30
180 1.43
750 6.67
750 6.80
400 2.29
750 6.51
400 2.40
750 6.46
400 2.44
750 6.46
400 2.42
750 6.57
400 2.31
750 6.52
400 2.21
750 6.38
400 2.33
750 6.38
400 2.33
750 6.48
400 2.33
400 2.41
1110 16.07
1110 16.88
980 11.99
1110 16.55
980 11.30
630 4.29
1110 16.73
980 11.41
630 4.24
290 1.65
1110 15.80
980 11.43
630 4.25
290 1.62
1110 15.61
980 11.51
630 4.40
290 1.78
1110 15.73
980 11.58
630 4.26
290 1.58
1110 16.71
980 12.11
630 4.27
290 1.67
1110 15.67
980 11.59
630 4.27
290 1.63
1110 16.78
980 11.34
630 4.28
290 1.65
980 11.59
630 4.24
290 1.72
630 4.25
290 1.53
290 1.66
860 8.15
30 0.63
860 8.65
510 3.05
30 0.63
860 8.18
510 3.16
170 1.35
30 0.63
860 8.33
510 2.92
170 1.42
30 0.63
860 8.29
510 3.08
170 1.30
30 0.63
860 8.80
510 2.78
170 1.44
30 0.62
860 8.17
510 2.82
170 1.39
30 0.63
860 8.25
510 2.92
170 1.29
30 0.63
860 8.67
510 2.82
170 1.41
30 0.63
860 8.57
510 2.92
170 1.49
30 0.63
510 2.78
170 1.27
170 1.28
740 6.23
740 5.73
740 5.78
740 6.33
740 5.84
740 6.04
740 5.99
740 5.99
740 6.24
740 6.43
1100 15.31
1100 15.30
970 11.34
1100 15.38
970 11.04
620 4.22
1100 15.22
970 11.43
620 4.26
280 1.71
1100 15.28
970 11.74
620 4.05
280 1.55
1100 15.62
970 11.32
620 4.11
280 1.58
1100 15.44
970 11.70
620 4.35
280 1.59
1100 15.58
970 11.81
620 4.10
280 1.65
1100 15.52
970 11.65
620 4.12
280 1.60
1100 15.35
970 11.11
620 4.12
280 1.61
970 11.97
620 4.29
280 1.65
620 4.02
280 1.59
280 1.58
850 8.45
20 0.63
850 8.47
500 2.89
20 0.63
850 8.36
500 2.75
160 1.32
20 0.62
850 8.59
500 2.89
160 1.33
20 0.62
850 9.17
500 2.85
160 1.25
20 0.63
850 8.30
500 2.87
160 1.23
20 0.63
850 8.67
500 3.11
160 1.23
20 0.63
